customer_id,churn,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_monthly,charges_total,cuentas_diarias
1336-EZFZY,0,Female,1.0,0,0,4.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.3,424.45,3.14
1337-BOZWO,0,Female,0.0,0,0,30.0,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,48.8,1536.75,1.63
1338-CECEE,0,Male,0.0,0,1,15.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,91.0,1430.05,3.03
1342-JPNKI,1,Female,0.0,0,0,7.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,164.85,0.67
1343-EHPYB,1,Male,0.0,0,0,16.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,80.55,1248.9,2.68
1345-GKDZZ,0,Female,0.0,0,0,9.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.45,147.55,0.68
1345-ZUKID,0,Male,0.0,0,0,7.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,130.55,0.63
1346-PJWTK,0,Male,1.0,0,0,3.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,91.05,289.1,3.03
1346-UFHAX,0,Female,0.0,1,1,20.0,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),76.0,1588.75,2.53
1347-KTTTA,0,Male,0.0,0,0,11.0,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,72.9,818.45,2.43
1349-WXNGG,1,Female,0.0,0,0,1.0,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,95.85,95.85,3.2
1352-HNSAW,0,Female,1.0,1,0,44.0,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,85.15,3670.5,2.84
1352-VHKAJ,0,Male,0.0,1,1,43.0,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),29.3,1224.05,0.98
1353-GHZOS,0,Male,0.0,0,0,24.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.75,487.05,0.69
1353-LJWEM,0,Female,0.0,1,1,21.0,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.05,1565.7,2.47
1354-YZFNB,0,Male,0.0,0,0,7.0,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,35.3,264.8,1.18
1355-KUSBG,0,Female,0.0,1,1,57.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1272.05,0.66
1356-MKYSK,0,Male,0.0,0,0,11.0,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,69.35,712.25,2.31
1357-BIJKI,0,Male,1.0,1,0,3.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.9,334.65,3.53
1357-MVDOZ,0,Male,0.0,1,0,57.0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,107.95,5969.85,3.6
1360-JYXKQ,0,Male,0.0,1,1,23.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.0,445.3,0.67
1360-RCYRT,0,Female,0.0,1,1,18.0,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,61.5,1087.45,2.05
1360-XFJMR,0,Male,0.0,1,1,70.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,1360.25,0.67
1363-TXLSL,1,Female,0.0,1,1,33.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,579.4,0.67
1370-GGAWX,0,Female,0.0,1,1,3.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.1,52.0,0.64
1371-DWPAZ,0,Male,1.0,1,0,54.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,110.45,6077.75,3.68
1371-OJCEK,0,Male,0.0,1,1,7.0,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Credit card (automatic),71.35,515.75,2.38
1371-WEPDS,0,Male,0.0,1,0,70.0,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),84.6,5706.2,2.82
1373-ORVIZ,1,Female,1.0,0,0,1.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.3,89.3,2.98
1374-DMZUI,1,Male,1.0,1,0,30.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),105.7,3181.8,3.52
1376-HHBDV,0,Male,0.0,1,0,32.0,1,Yes,Fiber optic,No,No,No,Yes,No,No,One year,1,Electronic check,79.25,2619.15,2.64
1379-FRVEB,0,Female,0.0,1,1,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.0,19.0,0.63
1383-EZRWL,1,Female,0.0,1,0,56.0,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.7,5669.5,3.29
1384-RCUXW,0,Male,0.0,0,0,11.0,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.55,824.75,2.48
1385-TQOZW,0,Male,0.0,0,0,52.0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,109.3,5731.4,3.64
1386-ZIKUV,0,Female,0.0,0,0,12.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.7,260.9,0.66
1389-CXMLU,1,Male,0.0,0,0,29.0,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,0,Mailed check,35.6,1072.6,1.19
1389-WNUIB,0,Male,0.0,1,1,33.0,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),82.1,2603.1,2.74
1391-UBDAR,0,Female,0.0,1,1,22.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.05,454.05,0.64
1393-IMKZG,0,Female,0.0,0,0,29.0,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,30.6,856.35,1.02
1394-SUIUH,0,Female,0.0,1,0,10.0,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),67.8,653.15,2.26
1395-OFUWC,0,Female,0.0,1,0,26.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.2,459.6,0.64
1395-WSWXR,0,Male,0.0,1,1,66.0,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.15,7031.3,3.44
1396-QWFBJ,1,Male,0.0,1,0,70.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),115.65,7968.85,3.86
1397-XKKWR,0,Male,0.0,1,0,1.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.15,69.15,2.31
1399-OUPJN,0,Female,0.0,0,0,57.0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Electronic check,95.25,5464.65,3.18
1399-UBQIU,0,Female,0.0,1,1,58.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.2,6225.4,3.51
1400-MMYXY,1,Male,0.0,1,1,1.0,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.0,80.0,2.67
1400-WIVLL,0,Male,0.0,0,0,3.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.8,58.15,0.66
1401-FTHFQ,0,Female,0.0,0,0,10.0,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.5,1058.25,3.28
1402-PTHGN,0,Female,0.0,0,0,56.0,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.85,4092.85,2.46
1403-GYAFU,0,Male,0.0,0,1,22.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),89.1,1949.4,2.97
1403-LKLIK,0,Male,0.0,1,1,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),106.1,7548.6,3.54
1406-PUQVY,0,Male,0.0,0,0,1.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.1,75.1,2.5
1407-DIGZV,0,Female,0.0,1,1,39.0,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),51.05,2066.0,1.7
1409-PHXTF,0,Female,0.0,0,1,1.0,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,49.9,49.9,1.66
1410-RSCMR,0,Male,0.0,0,0,1.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.1,89.1,2.97
1414-YADCW,0,Male,0.0,1,0,52.0,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),91.6,4627.8,3.05
1415-YFWLT,1,Male,0.0,1,0,10.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.5,1037.75,3.28
1421-HCERK,0,Male,0.0,0,0,4.0,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,49.25,208.45,1.64
1422-DGUBX,0,Male,0.0,1,1,70.0,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),59.5,4144.8,1.98
1423-BMPBQ,0,Male,0.0,1,0,60.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,1258.15,0.66
1427-VERSM,0,Female,0.0,1,1,10.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),102.1,1068.85,3.4
1428-GTBJJ,1,Female,0.0,1,1,3.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,60.65,0.65
1428-IEDPR,0,Male,1.0,1,1,64.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.4,1548.65,0.81
1429-UYJSV,0,Male,0.0,1,1,49.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,93.65,4520.15,3.12
1430-SFQSA,0,Female,0.0,0,0,1.0,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,49.95,49.95,1.66
1431-AIDJQ,0,Male,0.0,0,1,36.0,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.7,3512.5,3.16
1431-CYWMH,0,Female,0.0,1,0,58.0,1,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,68.4,3972.25,2.28
1432-FPAXX,1,Male,0.0,0,0,7.0,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,74.9,490.55,2.5
1436-ZMJAN,0,Female,0.0,0,0,1.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,43.8,43.8,1.46
1439-LCGVL,0,Male,1.0,1,0,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.05,8404.9,3.87
1442-BQPVU,0,Male,1.0,1,0,35.0,1,Yes,Fiber optic,No,No,Yes,No,No,No,One year,1,Bank transfer (automatic),81.6,2815.25,2.72
1442-OKRJE,0,Male,0.0,0,0,28.0,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.5,2659.4,3.15
1444-VVSGW,1,Male,0.0,0,0,30.0,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.4,2936.25,3.35
1447-GIQMR,1,Male,0.0,1,1,52.0,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),93.25,4631.7,3.11
1447-PJGGA,1,Female,0.0,1,1,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.85,8477.7,3.9
1448-CYWKC,0,Male,0.0,1,1,31.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.65,702.05,0.69
1448-PWKYE,1,Male,0.0,1,1,70.0,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),78.35,5445.95,2.61
1449-XQEMT,1,Male,0.0,1,1,53.0,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,85.7,4616.1,2.86
1450-GALXR,1,Male,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.2,20.2,0.67
1450-SKCVI,1,Female,0.0,1,1,10.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,220.8,0.67
1452-KIOVK,0,Female,1.0,0,0,1.0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.7,25.7,0.86
1452-UZOSF,0,Female,0.0,1,0,29.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,573.05,0.66
1452-VOQCH,0,Male,0.0,1,1,59.0,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,86.75,5186.0,2.89
1452-XRSJV,0,Male,0.0,0,0,2.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.85,81.0,1.53
1453-RZFON,0,Female,0.0,0,0,58.0,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.45,6145.85,3.55
1455-ESIQH,1,Male,0.0,1,1,45.0,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),73.85,3371.0,2.46
1455-HFBXA,0,Male,0.0,0,0,12.0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,81.45,912.0,2.72
1455-UGQVH,1,Female,0.0,0,0,12.0,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,89.4,1095.65,2.98
1456-TWCGB,0,Male,0.0,1,0,33.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.55,1462.6,1.48
1459-QNFQT,0,Female,0.0,0,0,9.0,1,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,74.65,703.55,2.49
1460-UZPRJ,0,Male,0.0,1,1,7.0,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,89.75,608.8,2.99
1465-LNTLJ,0,Male,0.0,1,1,66.0,1,Yes,DSL,No,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),63.3,4189.7,2.11
1465-VINDH,1,Male,0.0,1,1,52.0,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),96.25,4990.25,3.21
1465-WCZVT,0,Female,0.0,1,0,49.0,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),40.65,2070.75,1.36
1468-DEFNC,0,Female,0.0,1,1,61.0,1,No,DSL,Yes,No,No,No,No,No,One year,1,Bank transfer (automatic),49.7,2961.4,1.66
1469-LBJQJ,0,Female,0.0,0,0,24.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,553.0,0.84
1470-PSXNM,0,Female,0.0,0,0,1.0,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,49.9,49.9,1.66
1471-GIQKQ,0,Male,0.0,1,1,17.0,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,1,Mailed check,62.1,1096.65,2.07
1472-TNCWL,0,Female,0.0,0,0,12.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,266.6,0.68
1474-JUWSM,0,Male,0.0,0,0,1.0,1,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,62.05,62.05,2.07
1475-VWVDO,0,Male,1.0,1,0,61.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,1,Mailed check,98.3,6066.55,3.28
1478-VPOAD,0,Male,0.0,0,0,27.0,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Credit card (automatic),69.35,1927.3,2.31
1480-BKXGA,0,Female,0.0,1,1,48.0,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),99.7,4977.2,3.32
1480-IVEVR,0,Male,0.0,1,0,71.0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Electronic check,99.0,6994.6,3.3
1481-ZUWZA,1,Female,0.0,1,1,4.0,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,58.5,224.85,1.95
1482-OXZSY,0,Male,0.0,1,0,61.0,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,106.2,6375.2,3.54
1485-YDHMM,0,Female,0.0,0,0,31.0,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,104.35,3205.6,3.48
1488-PBLJN,0,Female,0.0,1,0,32.0,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),84.15,2585.95,2.8
1488-SYSFC,0,Female,0.0,0,0,30.0,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),106.4,3211.9,3.55
1492-KGETH,0,Female,0.0,1,1,55.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.0,1087.25,0.67
1492-QGCLU,0,Female,0.0,1,0,42.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.35,869.9,0.68
1493-AMTIE,1,Female,0.0,1,1,70.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.2,7723.9,3.81
1494-EJZDW,0,Female,0.0,1,1,71.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),23.9,1663.5,0.8
1496-GGSUK,1,Female,0.0,0,0,43.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.05,4895.1,3.84
1498-DQNRX,0,Male,0.0,0,0,19.0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.15,468.35,0.84
1498-NHTLT,0,Male,0.0,1,1,19.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,344.5,0.66
1501-SGHBW,1,Female,0.0,0,0,12.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,220.35,0.66
1502-XFCVR,1,Male,0.0,0,0,4.0,1,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),63.75,226.2,2.12
1506-YJTYT,0,Female,1.0,0,0,13.0,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,82.0,1127.2,2.73
1508-DFXCU,0,Female,0.0,0,1,4.0,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),84.05,333.55,2.8
1513-XNPPH,1,Male,0.0,0,0,8.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,94.0,773.65,3.13
1518-OMDIK,0,Male,1.0,1,0,70.0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),90.05,6333.4,3.0
1518-VOWAV,1,Male,0.0,1,1,68.0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),92.2,6392.85,3.07
1522-VVDMG,1,Male,0.0,1,0,5.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,78.75,412.1,2.62
1525-LNLOJ,0,Male,0.0,0,0,12.0,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,99.95,1132.75,3.33
1527-SXDPN,1,Male,0.0,1,1,57.0,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),97.55,5598.0,3.25
1530-ZTDOZ,0,Female,0.0,1,1,51.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,1028.75,0.66
1534-OULXE,0,Female,0.0,0,0,4.0,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.2,220.65,1.84
1535-VTJOQ,0,Male,1.0,1,0,70.0,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),105.35,7511.9,3.51
1536-HBSWP,0,Female,0.0,1,0,30.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.65,655.85,0.65
1536-YHDOE,0,Male,0.0,0,0,7.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,90.45,593.45,3.02
1539-LNKHM,0,Male,1.0,0,0,19.0,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,87.3,1637.3,2.91
1541-ETJZO,1,Male,0.0,0,0,1.0,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,60.1,60.1,2.0
1543-LLLFT,0,Male,0.0,0,0,12.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,112.95,1384.75,3.76
1544-JJMYL,0,Male,0.0,0,0,17.0,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,51.5,900.5,1.72
1545-ACTAS,0,Male,1.0,1,1,66.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.5,6822.15,3.32
1545-JFUML,0,Male,0.0,0,0,3.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.35,141.5,1.51
1548-ARAGG,0,Male,1.0,1,0,51.0,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,1,Bank transfer (automatic),93.65,4839.15,3.12
1548-FEHVL,0,Male,0.0,0,0,51.0,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),80.0,4242.35,2.67
1550-EENBN,0,Female,0.0,1,0,71.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,1379.6,0.66
1550-LOAHA,1,Male,0.0,0,0,35.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),75.35,2636.05,2.51
1552-AAGRX,0,Female,0.0,0,0,11.0,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,51.1,531.15,1.7
1552-CZCLL,0,Female,0.0,0,0,2.0,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,76.4,160.8,2.55
1552-TKMXS,0,Female,1.0,0,0,26.0,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,95.0,2497.2,3.17
1555-DJEQW,1,Male,0.0,1,1,60.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),23.95,1506.4,0.8
1555-HAPSU,0,Male,0.0,1,1,62.0,1,No,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),81.45,4983.05,2.72
1557-EMYVT,0,Female,0.0,0,0,12.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.0,524.35,1.5
1559-DTODC,0,Female,0.0,0,0,4.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.35,338.1,2.51
1561-BWHIN,0,Male,1.0,0,0,45.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),93.9,4200.25,3.13
1563-IWQEX,0,Female,0.0,0,0,1.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.15,45.15,1.5
1564-HJUVY,0,Female,0.0,0,0,8.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.7,137.6,0.69
1564-NTYXF,1,Female,0.0,0,0,2.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.9,143.35,2.53
1565-RHDJD,1,Female,0.0,1,0,68.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.95,1614.9,0.83
